"muni_cvegeo","muni_name","muni_state","muni_coalition","muni_pop","muni_area_km2","match_rank","match_cvegeo","match_name","match_state","match_coalition","match_pop","match_area_km2","mahalanobis_dist"
"21050","Chichiquila","Puebla","PAN",26928,108.51,1,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.282
"21050","Chichiquila","Puebla","PAN",26928,108.51,2,"17002","Atlatlahucan","Morelos","PAN/PRI/PRD",25232,79.08,0.3022
"21050","Chichiquila","Puebla","PAN",26928,108.51,3,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.3173
"21050","Chichiquila","Puebla","PAN",26928,108.51,4,"21106","Ocoyucan","Puebla","PAN/PRI/PRD",42669,119.67,0.3189
"21050","Chichiquila","Puebla","PAN",26928,108.51,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.5742
"21050","Chichiquila","Puebla","PAN",26928,108.51,2,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.6644
"21050","Chichiquila","Puebla","PAN",26928,108.51,3,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.6677
"21050","Chichiquila","Puebla","PAN",26928,108.51,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.7011
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,1,"15063","Ocuilan","México","MC",36223,384.27,0.1739
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,2,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.2101
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,3,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.3093
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,4,"15052","Malinalco","México","MC",28155,208.83,0.4198
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.2715
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.0365
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.7561
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,4,"15037","Huixquilucan","México","PAN",284965,140,1.9115
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,1,"21180","Tlahuapan","Puebla","PAN/PRI/PRD",41547,311.73,0.1026
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,2,"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,0.1305
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,3,"21172","Tetela de Ocampo","Puebla","PAN/PRI/PRD",27216,326.3,0.2261
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,4,"21177","Tlacotepec de Benito Juárez","Puebla","PAN/PRI/PRD",54757,395.21,0.292
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,1,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.4186
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,2,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.4253
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,3,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.7351
"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,4,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.7429
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,1,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.9408
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,2,"21057","Honey","Puebla","MC",6687,63,1.2868
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,3,"21020","Atoyatempan","Puebla","MC",7704,26.76,1.3313
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,4,"15061","Nopaltepec","México","MC",10351,82.08,1.6302
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,1,"21216","Zoquiapan","Puebla","MORENA/PVEM/PT",2452,18.86,0.6693
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,2,"21030","Coatepec","Puebla","MORENA/PVEM/PT",772,11.98,0.7234
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,3,"21095","La Magdalena Tlatlauquitepec","Puebla","MORENA/PVEM/PT",650,11.15,0.8096
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,4,"21096","Mazapiltepec de Juárez","Puebla","MORENA/PVEM/PT",3176,55.2,0.8608
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.0695
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,2,"21005","Acteopan","Puebla","PAN",3070,75.08,1.0717
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.5317
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,4,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,1.9017
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,1,"21101","Nauzontla","Puebla","PAN/PRI/PRD",3317,27.34,0.7136
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,2,"21123","San Felipe Tepatlán","Puebla","PAN/PRI/PRD",3793,44.78,0.8433
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,3,"21014","Amixtlán","Puebla","PAN/PRI/PRD",4812,44.25,0.9817
"21052","Chigmecatitlán","Puebla","PRI/PRD",1215,25.61,4,"21080","Atlequizayan","Puebla","PAN/PRI/PRD",2633,12.28,1.0476
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,1,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.5942
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,2,"21089","Jopala","Puebla","MC",12131,168.76,0.6074
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,3,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.7254
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,4,"15061","Nopaltepec","México","MC",10351,82.08,0.778
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.5455
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.003
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,3,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.1918
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.2745
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,1,"15066","Otzoloapan","México","PAN/PRI/PRD",4891,153.21,0.1851
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,2,"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,0.1965
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,3,"21155","Tecomatlán","Puebla","PAN/PRI/PRD",6830,144.89,0.2116
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,4,"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,0.2568
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,1,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.295
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,2,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.2987
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.4024
"21055","Chila","Puebla","MORENA/PVEM/PT",5082,128.43,4,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.5177
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,1,"21032","Cohetzala","Puebla","MC",1382,239.87,0.5197
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,2,"21200","Xochiapulco","Puebla","MC",3443,59.6,1.2551
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,3,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,1.4372
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,4,"21089","Jopala","Puebla","MC",12131,168.76,1.5697
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.9997
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.7016
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,3,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,2.0815
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,2.2827
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,1,"21198","Xicotlán","Puebla","PAN/PRI/PRD",1312,204.37,0.3716
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,2,"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,0.7598
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,3,"21206","Zacapala","Puebla","PAN/PRI/PRD",4647,247.09,0.9163
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,4,"15066","Otzoloapan","México","PAN/PRI/PRD",4891,153.21,0.9321
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,1,"21135","San Miguel Ixitlán","Puebla","PRI/PRD",526,72.85,0.7765
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,2,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.9448
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,3,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,1.2809
"21056","Chila de la Sal","Puebla","MORENA/PVEM/PT",1317,140.55,4,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,1.3588
"21057","Honey","Puebla","MC",6687,63,1,"21184","Tlapacoya","Puebla","MORENA/PVEM/PT",6422,62.93,0.0291
"21057","Honey","Puebla","MC",6687,63,2,"17021","Tetecala","Morelos","MORENA/PVEM/PT",7617,67.31,0.0973
"21057","Honey","Puebla","MC",6687,63,3,"21012","Aljojuca","Puebla","MORENA/PVEM/PT",6591,52.15,0.1842
"21057","Honey","Puebla","MC",6687,63,4,"15116","Zacazonapan","México","MORENA/PVEM/PT",5109,66.07,0.2151
"21057","Honey","Puebla","MC",6687,63,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.2779
"21057","Honey","Puebla","MC",6687,63,2,"21005","Acteopan","Puebla","PAN",3070,75.08,0.6415
"21057","Honey","Puebla","MC",6687,63,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.6815
"21057","Honey","Puebla","MC",6687,63,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.9212
"21057","Honey","Puebla","MC",6687,63,1,"21068","Hermenegildo Galeana","Puebla","PAN/PRI/PRD",7011,49.81,0.2453
"21057","Honey","Puebla","MC",6687,63,2,"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,0.3042
"21057","Honey","Puebla","MC",6687,63,3,"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,0.3065
"21057","Honey","Puebla","MC",6687,63,4,"21014","Amixtlán","Puebla","PAN/PRI/PRD",4812,44.25,0.3582
"21057","Honey","Puebla","MC",6687,63,1,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.273
"21057","Honey","Puebla","MC",6687,63,2,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.3511
"21057","Honey","Puebla","MC",6687,63,3,"21077","Hueytlalpan","Puebla","PRI/PRD",5951,41.65,0.3922
"21057","Honey","Puebla","MC",6687,63,4,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.4182
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,1,"17009","Huitzilac","Morelos","MC",24515,187.72,0.2462
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,2,"15052","Malinalco","México","MC",28155,208.83,0.3592
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,3,"17003","Axochiapan","Morelos","MC",39174,141.15,0.4623
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,4,"21089","Jopala","Puebla","MC",12131,168.76,0.4681
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.3829
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.5512
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.0407
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.2377
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,1,"21183","Tlaola","Puebla","PAN/PRI/PRD",20433,141.83,0.0244
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,2,"15097","Texcaltitlán","México","PAN/PRI/PRD",18482,145.07,0.0933
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,3,"15071","Polotitlán","México","PAN/PRI/PRD",14985,125.98,0.2423
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,4,"15102","Timilpan","México","PAN/PRI/PRD",16414,165.66,0.2535
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,1,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.5392
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,2,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.6009
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,3,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.6176
"21058","Chilchotla","Puebla","MORENA/PVEM/PT",21002,144.93,4,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.6272
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,1,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.4485
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,2,"21057","Honey","Puebla","MC",6687,63,0.7889
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,3,"15061","Nopaltepec","México","MC",10351,82.08,0.963
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,4,"21089","Jopala","Puebla","MC",12131,168.76,1.0542
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,1,"21005","Acteopan","Puebla","PAN",3070,75.08,0.1821
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.8778
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.4528
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.584
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,1,"21160","Teotlalco","Puebla","PAN/PRI/PRD",3689,136.15,0.4149
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,2,"15066","Otzoloapan","México","PAN/PRI/PRD",4891,153.21,0.5691
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,3,"21158","Tenampulco","Puebla","PAN/PRI/PRD",6743,139.02,0.6516
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,4,"21155","Tecomatlán","Puebla","PAN/PRI/PRD",6830,144.89,0.6757
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,1,"21139","San Pablo Anicano","Puebla","PRI/PRD",3759,96.72,0.1952
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,2,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.5726
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,3,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.5874
"21059","Chinantla","Puebla","MORENA/PVEM/PT",2846,88.02,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.804
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,1,"15107","Tonatico","México","MC",12912,89.8,0.106
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,2,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.2313
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,3,"15061","Nopaltepec","México","MC",10351,82.08,0.2568
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,4,"21089","Jopala","Puebla","MC",12131,168.76,0.5803
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.4333
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.7897
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,3,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.852
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.8809
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,1,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.1904
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,2,"21202","Xochitlán de Vicente Suárez","Puebla","PAN/PRI/PRD",13025,78.3,0.2212
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,3,"15071","Polotitlán","México","PAN/PRI/PRD",14985,125.98,0.232
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,4,"21075","Hueyapan","Puebla","PAN/PRI/PRD",13080,74.45,0.269
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,1,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.2514
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,2,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.4311
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,3,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.5139
"21061","Eloxochitlán","Puebla","MORENA/PVEM/PT",14461,99,4,"21103","Nicolás Bravo","Puebla","PRI/PRD",6644,108.24,0.599
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,1,"21057","Honey","Puebla","MC",6687,63,0.2424
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,2,"21200","Xochiapulco","Puebla","MC",3443,59.6,0.3305
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,3,"15061","Nopaltepec","México","MC",10351,82.08,0.5868
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,4,"15107","Tonatico","México","MC",12912,89.8,0.7409
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,1,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.1287
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,2,"21005","Acteopan","Puebla","PAN",3070,75.08,0.5741
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.7252
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.06
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,1,"21014","Amixtlán","Puebla","PAN/PRI/PRD",4812,44.25,0.1551
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,2,"21123","San Felipe Tepatlán","Puebla","PAN/PRI/PRD",3793,44.78,0.2039
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,3,"21068","Hermenegildo Galeana","Puebla","PAN/PRI/PRD",7011,49.81,0.2705
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,4,"21046","Chapulco","Puebla","PAN/PRI/PRD",8193,86.81,0.5275
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,1,"21077","Hueytlalpan","Puebla","PRI/PRD",5951,41.65,0.2913
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,2,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.4032
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.5257
"21062","Epatlán","Puebla","MORENA/PVEM/PT",4943,52.01,4,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.5935
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,1,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.0051
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,2,"15107","Tonatico","México","MC",12912,89.8,0.187
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,3,"15061","Nopaltepec","México","MC",10351,82.08,0.2749
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,4,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.4258
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.4557
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.5676
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.6587
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.7495
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,1,"21075","Hueyapan","Puebla","PAN/PRI/PRD",13080,74.45,0.088
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,2,"21202","Xochitlán de Vicente Suárez","Puebla","PAN/PRI/PRD",13025,78.3,0.0903
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,3,"21049","Chiconcuautla","Puebla","PAN/PRI/PRD",17382,89.46,0.1457
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,4,"21078","Huitzilan de Serdán","Puebla","PAN/PRI/PRD",15928,69.02,0.1544
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,1,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,0.2287
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,2,"21185","Tlapanalá","Puebla","PRI/PRD",10344,83.26,0.2819
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,3,"15017","Ayapango","México","PRI/PRD",10053,50.57,0.4402
"21063","Esperanza","Puebla","MORENA/PVEM/PT",14766,78.57,4,"21120","San Antonio Cañada","Puebla","PRI/PRD",5938,79.77,0.6676
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,1,"21170","Tepeyahualco","Puebla","MC",19200,448.12,0.0636
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,2,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.4215
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,3,"15063","Ocuilan","México","MC",36223,384.27,0.5542
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,4,"21137","San Nicolás Buenos Aires","Puebla","MC",10464,208.94,0.6898
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,1,"21169","Tepexi de Rodríguez","Puebla","MORENA/PVEM/PT",22331,390.82,0.2044
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,2,"21129","San José Miahuatlán","Puebla","MORENA/PVEM/PT",14018,334.73,0.2462
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,3,"15080","Sultepec","México","MORENA/PVEM/PT",24145,563.72,0.2995
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,4,"15117","Zacualpan","México","MORENA/PVEM/PT",13522,291.21,0.3654
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.6369
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.4707
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,3,"21005","Acteopan","Puebla","PAN",3070,75.08,1.7983
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,2.0773
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,1,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.492
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,2,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.5708
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,3,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.6372
"21064","Francisco Z. Mena","Puebla","PAN/PRI/PRD",17824,424.41,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,1.1135
"21065","General Felipe Ángeles","Puebla","MORENA/PVEM/PT",22694,90.79,1,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.2969
